"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,455,2.0186448
0,456,2.0098805
0,457,2.0011551
0,458,1.9924687
0,459,1.983821
0,460,1.9752117
0,461,1.966641
0,462,1.9581083
0,463,1.9496137
0,464,1.9411569
0,465,1.9327378
0,466,1.9243562
0,467,1.9160119
0,468,1.907705
0,469,1.8994348
0,470,1.8912016
0,471,1.883005
0,472,1.874845
0,473,1.8667213
0,474,1.8586338
0,475,1.8505824
0,476,1.8425667
0,477,1.8345867
0,478,1.8266423
0,479,1.818733
0,480,1.810859
0,481,1.8030199
0,482,1.7952157
0,483,1.7874463
0,484,1.7797114
0,485,1.7720108
0,486,1.7643446
0,487,1.7567124
0,488,1.7491142
0,489,1.7415497
0,490,1.7340189
0,491,1.7265216
0,492,1.7190577
0,493,1.7116268
0,494,1.704229
0,495,1.6968641
0,496,1.6895319
0,497,1.6822324
0,498,1.6749653
0,499,1.6677305
0,500,1.6605276
0,501,1.6533567
0,502,1.6462176
0,503,1.6391102
0,504,1.6320344
0,505,1.6249901
0,506,1.6179769
0,507,1.6109949
0,508,1.604044
0,509,1.5971237
0,510,1.5902344
0,511,1.5833755
0,512,1.576547
0,513,1.5697489
0,514,1.5629809
0,515,1.556243
0,516,1.5495349
0,517,1.5428566
0,518,1.5362079
0,519,1.5295887
0,520,1.5229989
0,521,1.5164381
0,522,1.5099065
0,523,1.5034038
0,524,1.4969298
0,525,1.4904846
0,526,1.4840679
0,527,1.4776796
0,528,1.4713197
0,529,1.4649879
0,530,1.4586841
0,531,1.4524083
0,532,1.4461602
0,533,1.4399399
0,534,1.433747
0,535,1.4275817
0,536,1.4214436
0,537,1.4153326
0,538,1.4092487
0,539,1.4031918
0,540,1.3971617
0,541,1.3911582
0,542,1.3851813
0,543,1.3792307
0,544,1.3733065
0,545,1.3674085
0,546,1.3615365
0,547,1.3556905
0,548,1.3498703
0,549,1.3440759
0,550,1.3383071
0,551,1.3325638
0,552,1.3268459
0,553,1.3211532
0,554,1.3154857
0,555,1.3098432
0,556,1.3042257
0,557,1.298633
0,558,1.293065
0,559,1.2875216
0,560,1.2820027
0,561,1.2765082
0,562,1.2710379
0,563,1.2655919
0,564,1.2601697
0,565,1.2547715
0,566,1.249397
0,567,1.2440463
0,568,1.2387192
0,569,1.2334157
0,570,1.2281355
0,571,1.2228786
0,572,1.2176449
0,573,1.2124343
0,574,1.2072465
0,575,1.2020818
0,576,1.1969398
0,577,1.1918205
0,578,1.1867238
0,579,1.1816496
0,580,1.1765976
0,581,1.171568
0,582,1.1665605
0,583,1.1615752
0,584,1.1566118
0,585,1.1516702
0,586,1.1467503
0,587,1.141852
0,588,1.1369754
0,589,1.1321203
0,590,1.1272864
0,591,1.122474
0,592,1.1176826
0,593,1.1129123
0,594,1.1081631
0,595,1.1034347
0,596,1.0987272
0,597,1.0940404
0,598,1.0893742
0,599,1.0847285
0,600,1.0801033
0,601,1.0754983
0,602,1.0709137
0,603,1.0663493
0,604,1.0618049
0,605,1.0572805
0,606,1.052776
0,607,1.0482911
0,608,1.0438259
0,609,1.0393804
0,610,1.0349543
0,611,1.0305477
0,612,1.0261606
0,613,1.0217925
0,614,1.0174438
0,615,1.0131141
0,616,1.0088034
0,617,1.0045116
0,618,1.0002387
0,619,0.99598444
0,620,0.9917489
0,621,0.98753196
0,622,0.9833335
0,623,0.9791535
0,624,0.9749918
0,625,0.9708484
0,626,0.96672314
0,627,0.96261597
0,628,0.95852685
0,629,0.9544556
0,630,0.9504023
0,631,0.9463667
0,632,0.9423489
0,633,0.93834865
0,634,0.9343659
0,635,0.9304007
0,636,0.92645293
0,637,0.9225224
0,638,0.9186092
0,639,0.9147131
0,640,0.9108337
0,641,0.9069714
0,642,0.90312594
0,643,0.8992973
0,644,0.8954854
0,645,0.89169025
0,646,0.8879116
0,647,0.88414955
0,648,0.880404
0,649,0.8766748
0,650,0.8729619
0,651,0.8692652
0,652,0.86558473
0,653,0.8619203
0,654,0.85827196
0,655,0.85463953
0,656,0.851023
0,657,0.8474223
0,658,0.8438373
0,659,0.840268
0,660,0.8367143
0,661,0.8331762
0,662,0.82965356
0,663,0.82614625
0,664,0.82265437
0,665,0.8191777
0,666,0.81571627
0,667,0.81227
0,668,0.8088387
0,669,0.80542254
0,670,0.80202127
0,671,0.7986349
0,672,0.7952633
0,673,0.79190624
0,674,0.7885637
0,675,0.7852358
0,676,0.7819224
0,677,0.77862346
0,678,0.7753389
0,679,0.7720687
0,680,0.7688127
0,681,0.76557094
0,682,0.7623433
0,683,0.75912976
0,684,0.7559302
0,685,0.7527446
0,686,0.7495729
0,687,0.746415
0,688,0.7432709
0,689,0.7401405
0,690,0.7370237
0,691,0.7339205
0,692,0.73083085
0,693,0.72775465
0,694,0.72469187
0,695,0.7216424
0,696,0.71860623
0,697,0.71558326
0,698,0.71257347
0,699,0.70957685
0,700,0.7065932
0,701,0.7036226
0,702,0.70066494
0,703,0.6977201
0,704,0.69478816
0,705,0.69186896
0,706,0.6889624
0,707,0.6860684
0,708,0.68318707
0,709,0.68031824
0,710,0.67746186
0,711,0.6746179
0,712,0.6717863
0,713,0.668967
0,714,0.66616
0,715,0.6633652
0,716,0.6605825
0,717,0.6578119
0,718,0.6550533
0,719,0.65230674
0,720,0.6495721
0,721,0.6468493
0,722,0.6441383
0,723,0.6414391
0,724,0.6387516
0,725,0.6360758
0,726,0.6334115
0,727,0.6307589
0,728,0.62811774
0,729,0.62548804
0,730,0.62286973
0,731,0.6202628
0,732,0.61766714
0,733,0.61508274
0,734,0.6125095
0,735,0.60994744
0,736,0.6073965
0,737,0.60485655
0,738,0.60232764
0,739,0.59980965
0,740,0.5973027
0,741,0.59480655
0,742,0.5923212
0,743,0.5898467
0,744,0.5873828
0,745,0.58492965
0,746,0.58248705
0,747,0.58005506
0,748,0.5776336
0,749,0.5752226
0,750,0.57282203
0,751,0.5704318
0,752,0.568052
0,753,0.5656825
0,754,0.56332314
0,755,0.560974
0,756,0.55863506
0,757,0.5563062
0,758,0.5539874
0,759,0.5516786
0,760,0.54937977
0,761,0.5470909
0,762,0.54481184
0,763,0.5425427
0,764,0.54028326
0,765,0.53803366
0,766,0.5357937
0,767,0.53356344
0,768,0.53134274
0,769,0.52913165
0,770,0.5269301
0,771,0.524738
0,772,0.52255535
0,773,0.5203822
0,774,0.51821846
0,775,0.516064
0,776,0.5139189
0,777,0.51178294
0,778,0.50965625
0,779,0.50753874
0,780,0.5054303
0,781,0.503331
0,782,0.5012407
0,783,0.4991594
0,784,0.4970871
0,785,0.49502367
0,786,0.49296916
0,787,0.4909235
0,788,0.4888866
0,789,0.4868585
0,790,0.4848391
0,791,0.4828284
0,792,0.48082638
0,793,0.47883293
0,794,0.47684807
0,795,0.47487172
0,796,0.47290388
0,797,0.4709445
0,798,0.4689935
0,799,0.46705094
0,800,0.4651167
0,801,0.4631908
0,802,0.46127313
0,803,0.4593637
0,804,0.45746246
0,805,0.45556942
0,806,0.45368448
0,807,0.45180765
0,808,0.4499389
0,809,0.44807816
0,810,0.4462254
0,811,0.44438058
0,812,0.44254372
0,813,0.4407147
0,814,0.43889353
0,815,0.43708017
0,816,0.4352746
0,817,0.43347678
0,818,0.43168667
0,819,0.42990422
0,820,0.4281294
0,821,0.4263622
0,822,0.42460257
0,823,0.4228505
0,824,0.4211059
0,825,0.4193688
0,826,0.41763914
0,827,0.4159169
0,828,0.414202
0,829,0.41249445
0,830,0.41079423
0,831,0.40910128
0,832,0.40741557
0,833,0.4057371
0,834,0.4040658
0,835,0.40240163
0,836,0.4007446
0,837,0.39909464
0,838,0.39745176
0,839,0.3958159
0,840,0.39418703
0,841,0.39256513
0,842,0.39095017
0,843,0.3893421
0,844,0.3877409
0,845,0.38614655
0,846,0.38455904
0,847,0.38297826
0,848,0.38140425
0,849,0.37983698
0,850,0.3782764
0,851,0.37672248
0,852,0.37517518
0,853,0.37363452
0,854,0.3721004
0,855,0.37057284
0,856,0.3690518
0,857,0.36753726
0,858,0.36602917
0,859,0.36452752
0,860,0.36303228
0,861,0.36154342
0,862,0.36006087
0,863,0.35858467
0,864,0.35711476
0,865,0.3556511
0,866,0.35419372
0,867,0.35274252
0,868,0.3512975
0,869,0.34985864
0,870,0.3484259
0,871,0.3469993
0,872,0.34557873
0,873,0.34416422
0,874,0.3427558
0,875,0.34135336
0,876,0.33995688
0,877,0.33856633
0,878,0.33718175
0,879,0.33580303
0,880,0.3344302
0,881,0.3330632
0,882,0.331702
0,883,0.3303466
0,884,0.328997
0,885,0.32765308
0,886,0.32631493
0,887,0.32498243
0,888,0.3236556
0,889,0.32233444
0,890,0.32101887
0,891,0.3197089
0,892,0.3184045
0,893,0.31710565
0,894,0.3158123
0,895,0.31452444
0,896,0.31324205
0,897,0.3119651
0,898,0.3106936
0,899,0.30942744
0,900,0.3081667
0,901,0.3069113
0,902,0.3056612
0,903,0.30441642
0,904,0.3031769
0,905,0.30194268
0,906,0.30071366
0,907,0.29948983
0,908,0.2982712
0,909,0.29705772
0,910,0.29584938
0,911,0.29464617
0,912,0.29344803
0,913,0.29225498
0,914,0.29106697
0,915,0.28988397
0,916,0.28870597
0,917,0.287533
0,918,0.2863649
0,919,0.2852018
0,920,0.28404358
0,921,0.28289026
0,922,0.2817418
0,923,0.2805982
0,924,0.2794594
0,925,0.2783255
0,926,0.2771964
0,927,0.2760721
0,928,0.27495256
0,929,0.27383772
0,930,0.2727276
0,931,0.27162218
0,932,0.2705214
0,933,0.2694253
0,934,0.2683338
0,935,0.2672469
0,936,0.26616463
0,937,0.2650869
0,938,0.26401368
0,939,0.26294503
0,940,0.26188087
0,941,0.2608212
0,942,0.25976598
0,943,0.2587152
0,944,0.25766888
0,945,0.25662696
0,946,0.25558943
0,947,0.25455624
0,948,0.2535274
0,949,0.25250292
0,950,0.25148273
0,951,0.25046685
0,952,0.24945523
0,953,0.24844787
0,954,0.24744473
0,955,0.24644582
0,956,0.24545111
0,957,0.24446057
0,958,0.24347419
0,959,0.24249196
0,960,0.24151385
0,961,0.24053988
0,962,0.23957002
0,963,0.23860423
0,964,0.2376425
0,965,0.2366848
0,966,0.23573114
0,967,0.23478147
0,968,0.2338358
0,969,0.2328941
0,970,0.23195633
0,971,0.23102252
0,972,0.23009261
0,973,0.22916663
0,974,0.22824451
0,975,0.22732627
0,976,0.22641188
0,977,0.22550131
0,978,0.22459458
0,979,0.22369164
0,980,0.22279249
0,981,0.22189711
0,982,0.22100548
0,983,0.2201176
0,984,0.21923342
0,985,0.21835296
0,986,0.21747617
0,987,0.21660307
0,988,0.21573362
0,989,0.21486782
0,990,0.21400563
0,991,0.21314706
0,992,0.21229209
0,993,0.21144068
0,994,0.21059285
0,995,0.20974857
0,996,0.20890781
0,997,0.20807056
0,998,0.20723681
0,999,0.20640655
0,1000,0.20557976
0,1001,0.20475642
0,1002,0.20393653
0,1003,0.20312007
0,1004,0.20230702
0,1005,0.20149736
0,1006,0.20069107
0,1007,0.19988817
0,1008,0.19908862
0,1009,0.1982924
0,1010,0.19749951
0,1011,0.19670993
0,1012,0.19592364
0,1013,0.19514064
0,1014,0.19436091
0,1015,0.19358443
0,1016,0.19281119
0,1017,0.19204117
0,1018,0.19127436
0,1019,0.19051076
0,1020,0.18975033
0,1021,0.18899308
0,1022,0.188239
0,1023,0.18748803
0,1024,0.18674022
0,1025,0.1859955
0,1026,0.1852539
0,1027,0.18451539
0,1028,0.18377995
0,1029,0.18304758
0,1030,0.18231826
0,1031,0.18159197
0,1032,0.1808687
0,1033,0.18014845
0,1034,0.17943119
0,1035,0.17871691
0,1036,0.17800562
0,1037,0.17729728
0,1038,0.17659187
0,1039,0.17588942
0,1040,0.17518987
0,1041,0.17449324
0,1042,0.17379948
0,1043,0.17310864
0,1044,0.17242065
0,1045,0.17173553
0,1046,0.17105323
0,1047,0.17037378
0,1048,0.16969717
0,1049,0.16902333
0,1050,0.16835232
0,1051,0.16768408
0,1052,0.16701862
0,1053,0.16635591
0,1054,0.16569597
0,1055,0.16503873
0,1056,0.16438425
0,1057,0.16373247
0,1058,0.16308339
0,1059,0.16243699
0,1060,0.16179329
0,1061,0.16115224
0,1062,0.16051385
0,1063,0.1598781
0,1064,0.15924498
0,1065,0.15861449
0,1066,0.1579866
0,1067,0.1573613
0,1068,0.1567386
0,1069,0.15611848
0,1070,0.15550095
0,1071,0.15488598
0,1072,0.15427352
0,1073,0.15366362
0,1074,0.15305625
0,1075,0.15245138
0,1076,0.151849
0,1077,0.15124913
0,1078,0.15065172
0,1079,0.1500568
0,1080,0.14946431
0,1081,0.14887428
0,1082,0.1482867
0,1083,0.14770153
0,1084,0.14711878
0,1085,0.14653844
0,1086,0.14596048
0,1087,0.14538492
0,1088,0.14481172
0,1089,0.1442409
0,1090,0.14367242
0,1091,0.1431063
0,1092,0.1425425
0,1093,0.14198102
0,1094,0.14142185
0,1095,0.14086498
0,1096,0.14031042
0,1097,0.13975814
0,1098,0.13920812
0,1099,0.13866037
0,1100,0.13811487
0,1101,0.13757162
0,1102,0.1370306
0,1103,0.1364918
0,1104,0.13595521
0,1105,0.13542087
0,1106,0.13488872
0,1107,0.13435875
0,1108,0.13383098
0,1109,0.13330536
0,1110,0.13278191
0,1111,0.1322606
0,1112,0.13174145
0,1113,0.13122442
0,1114,0.13070953
0,1115,0.13019674
0,1116,0.12968606
0,1117,0.12917747
0,1118,0.12867098
0,1119,0.12816656
0,1120,0.12766421
0,1121,0.12716392
0,1122,0.12666568
0,1123,0.12616949
0,1124,0.12567534
0,1125,0.12518321
0,1126,0.12469309
0,1127,0.124204986
0,1128,0.12371888
0,1129,0.123234764
0,1130,0.12275263
0,1131,0.12227247
0,1132,0.121794276
0,1133,0.12131804
0,1134,0.12084375
0,1135,0.12037141
0,1136,0.119900994
0,1137,0.11943251
0,1138,0.11896593
0,1139,0.11850126
0,1140,0.1180385
0,1141,0.117577635
0,1142,0.11711866
0,1143,0.116661556
0,1144,0.11620632
0,1145,0.11575295
0,1146,0.11530143
0,1147,0.11485175
0,1148,0.11440391
0,1149,0.113957904
0,1150,0.113513716
0,1151,0.113071345
0,1152,0.11263077
0,1153,0.112192005
0,1154,0.11175502
0,1155,0.111319825
0,1156,0.1108864
0,1157,0.11045475
0,1158,0.11002486
0,1159,0.10959672
0,1160,0.109170325
0,1161,0.10874567
0,1162,0.10832275
0,1163,0.10790154
0,1164,0.10748206
0,1165,0.107064284
0,1166,0.10664821
0,1167,0.10623383
0,1168,0.10582113
0,1169,0.10541012
0,1170,0.10500078
0,1171,0.104593106
0,1172,0.104187086
0,1173,0.10378272
0,1174,0.10338
0,1175,0.10297892
0,1176,0.102579474
0,1177,0.10218165
0,1178,0.10178544
0,1179,0.101390846
0,1180,0.10099786
0,1181,0.100606464
0,1182,0.10021666
0,1183,0.09982844
0,1184,0.09944179
0,1185,0.09905672
0,1186,0.09867321
0,1187,0.098291256
0,1188,0.09791085
0,1189,0.09753199
0,1190,0.09715467
0,1191,0.09677888
0,1192,0.09640461
0,1193,0.09603186
0,1194,0.09566063
0,1195,0.09529089
0,1196,0.09492266
0,1197,0.094555914
0,1198,0.094190665
0,1199,0.09382689
0,1200,0.09346458
0,1201,0.09310375
0,1202,0.09274438
0,1203,0.09238646
0,1204,0.09202999
0,1205,0.09167496
0,1206,0.09132137
0,1207,0.09096921
0,1208,0.090618476
0,1209,0.09026916
0,1210,0.08992126
0,1211,0.08957476
0,1212,0.089229666
0,1213,0.08888597
0,1214,0.08854366
0,1215,0.08820274
0,1216,0.087863185
0,1217,0.08752501
0,1218,0.0871882
0,1219,0.08685275
0,1220,0.08651866
0,1221,0.08618591
0,1222,0.08585451
0,1223,0.08552445
0,1224,0.08519571
