"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,221,5.6607494
0,222,5.635555
0,223,5.6104755
0,224,5.58551
0,225,5.560658
0,226,5.535919
0,227,5.5112925
0,228,5.4867783
0,229,5.4623756
0,230,5.4380836
0,231,5.4139023
0,232,5.3898306
0,233,5.3658686
0,234,5.3420157
0,235,5.3182707
0,236,5.2946343
0,237,5.271105
0,238,5.2476826
0,239,5.2243667
0,240,5.201157
0,241,5.178053
0,242,5.1550536
0,243,5.1321588
0,244,5.1093683
0,245,5.0866814
0,246,5.0640974
0,247,5.041616
0,248,5.0192366
0,249,4.9969587
0,250,4.974782
0,251,4.952706
0,252,4.93073
0,253,4.908854
0,254,4.8870773
0,255,4.8653994
0,256,4.8438196
0,257,4.8223376
0,258,4.8009534
0,259,4.779666
0,260,4.758475
0,261,4.73738
0,262,4.716381
0,263,4.695477
0,264,4.674668
0,265,4.653953
0,266,4.633332
0,267,4.6128044
0,268,4.5923696
0,269,4.572027
0,270,4.551777
0,271,4.5316186
0,272,4.511551
0,273,4.4915743
0,274,4.4716883
0,275,4.4518924
0,276,4.432186
0,277,4.4125686
0,278,4.39304
0,279,4.3736
0,280,4.3542476
0,281,4.334983
0,282,4.3158054
0,283,4.296715
0,284,4.27771
0,285,4.2587914
0,286,4.2399583
0,287,4.2212105
0,288,4.202547
0,289,4.1839685
0,290,4.1654735
0,291,4.1470623
0,292,4.128734
0,293,4.110489
0,294,4.092326
0,295,4.0742455
0,296,4.0562463
0,297,4.0383286
0,298,4.020492
0,299,4.002736
0,300,3.98506
0,301,3.9674642
0,302,3.9499476
0,303,3.93251
0,304,3.9151511
0,305,3.8978708
0,306,3.8806684
0,307,3.8635437
0,308,3.8464963
0,309,3.829526
0,310,3.812632
0,311,3.7958145
0,312,3.7790728
0,313,3.7624066
0,314,3.7458158
0,315,3.7292995
0,316,3.712858
0,317,3.6964905
0,318,3.680197
0,319,3.663977
0,320,3.64783
0,321,3.6317558
0,322,3.6157541
0,323,3.5998244
0,324,3.5839667
0,325,3.5681803
0,326,3.5524652
0,327,3.5368207
0,328,3.5212467
0,329,3.505743
0,330,3.4903092
0,331,3.4749448
0,332,3.4596496
0,333,3.4444234
0,334,3.4292657
0,335,3.4141765
0,336,3.399155
0,337,3.384201
0,338,3.3693144
0,339,3.354495
0,340,3.3397422
0,341,3.3250556
0,342,3.3104353
0,343,3.2958808
0,344,3.2813919
0,345,3.266968
0,346,3.252609
0,347,3.2383146
0,348,3.2240846
0,349,3.2099185
0,350,3.1958163
0,351,3.1817772
0,352,3.1678016
0,353,3.1538887
0,354,3.1400385
0,355,3.1262505
0,356,3.1125245
0,357,3.0988603
0,358,3.0852573
0,359,3.0717156
0,360,3.0582347
0,361,3.0448143
0,362,3.0314543
0,363,3.0181544
0,364,3.0049143
0,365,2.9917336
0,366,2.978612
0,367,2.9655495
0,368,2.9525456
0,369,2.9396002
0,370,2.926713
0,371,2.9138834
0,372,2.9011116
0,373,2.8883972
0,374,2.8757396
0,375,2.863139
0,376,2.850595
0,377,2.838107
0,378,2.8256755
0,379,2.8132994
0,380,2.800979
0,381,2.788714
0,382,2.7765038
0,383,2.7643485
0,384,2.7522476
0,385,2.740201
0,386,2.7282085
0,387,2.71627
0,388,2.7043848
0,389,2.6925528
0,390,2.6807742
0,391,2.6690483
0,392,2.6573749
0,393,2.6457536
0,394,2.6341844
0,395,2.622667
0,396,2.6112015
0,397,2.599787
0,398,2.588424
0,399,2.5771117
0,400,2.56585
0,401,2.5546389
0,402,2.543478
0,403,2.532367
0,404,2.5213058
0,405,2.5102942
0,406,2.499332
0,407,2.4884186
0,408,2.4775543
0,409,2.4667387
0,410,2.4559715
0,411,2.4452524
0,412,2.4345815
0,413,2.4239583
0,414,2.4133823
0,415,2.4028537
0,416,2.3923721
0,417,2.3819375
0,418,2.3715496
0,419,2.361208
0,420,2.3509128
0,421,2.3406637
0,422,2.3304603
0,423,2.3203025
0,424,2.3101902
0,425,2.3001232
0,426,2.290101
0,427,2.2801237
0,428,2.2701912
0,429,2.260303
0,430,2.250459
0,431,2.240659
0,432,2.2309027
0,433,2.2211902
0,434,2.2115211
0,435,2.201895
0,436,2.1923118
0,437,2.1827714
0,438,2.1732738
0,439,2.1638184
0,440,2.154405
0,441,2.145034
0,442,2.1357048
0,443,2.1264172
0,444,2.117171
0,445,2.1079662
0,446,2.0988023
0,447,2.0896795
0,448,2.0805972
0,449,2.0715556
0,450,2.0625544
0,451,2.0535932
0,452,2.0446723
0,453,2.035791
0,454,2.0269492
0,455,2.018147
0,456,2.0093842
0,457,2.00066
0,458,1.991975
0,459,1.9833285
0,460,1.9747205
0,461,1.966151
0,462,1.9576197
0,463,1.9491262
0,464,1.9406708
0,465,1.932253
0,466,1.9238727
0,467,1.9155297
0,468,1.9072239
0,469,1.8989551
0,470,1.8907232
0,471,1.882528
0,472,1.8743691
0,473,1.8662467
0,474,1.8581605
0,475,1.8501103
0,476,1.842096
0,477,1.8341173
0,478,1.8261739
0,479,1.8182659
0,480,1.8103931
0,481,1.8025553
0,482,1.7947525
0,483,1.7869842
0,484,1.7792506
0,485,1.7715514
0,486,1.7638863
0,487,1.7562554
0,488,1.7486584
0,489,1.7410952
0,490,1.7335657
0,491,1.7260696
0,492,1.7186067
0,493,1.7111772
0,494,1.7037807
0,495,1.696417
0,496,1.689086
0,497,1.6817876
0,498,1.6745218
0,499,1.6672881
0,500,1.6600864
0,501,1.6529168
0,502,1.6457789
0,503,1.6386728
0,504,1.6315982
0,505,1.624555
0,506,1.6175431
0,507,1.6105623
0,508,1.6036124
0,509,1.5966935
0,510,1.5898052
0,511,1.5829475
0,512,1.5761203
0,513,1.5693233
0,514,1.5625565
0,515,1.5558197
0,516,1.5491129
0,517,1.5424358
0,518,1.5357883
0,519,1.5291703
0,520,1.5225816
0,521,1.516022
0,522,1.5094914
0,523,1.5029899
0,524,1.4965172
0,525,1.4900731
0,526,1.4836575
0,527,1.4772704
0,528,1.4709116
0,529,1.4645809
0,530,1.4582783
0,531,1.4520036
0,532,1.4457568
0,533,1.4395375
0,534,1.4333458
0,535,1.4271816
0,536,1.4210446
0,537,1.4149348
0,538,1.408852
0,539,1.4027963
0,540,1.3967673
0,541,1.390765
0,542,1.3847891
0,543,1.3788396
0,544,1.3729166
0,545,1.3670197
0,546,1.3611487
0,547,1.3553039
0,548,1.3494848
0,549,1.3436915
0,550,1.3379238
0,551,1.3321815
0,552,1.3264647
0,553,1.3207731
0,554,1.3151066
0,555,1.3094653
0,556,1.3038489
0,557,1.2982572
0,558,1.2926903
0,559,1.287148
0,560,1.2816302
0,561,1.2761368
0,562,1.2706676
0,563,1.2652225
0,564,1.2598015
0,565,1.2544043
0,566,1.249031
0,567,1.2436813
0,568,1.2383553
0,569,1.2330527
0,570,1.2277735
0,571,1.2225177
0,572,1.217285
0,573,1.2120755
0,574,1.2068889
0,575,1.2017251
0,576,1.1965842
0,577,1.191466
0,578,1.1863703
0,579,1.181297
0,580,1.1762462
0,581,1.1712176
0,582,1.1662111
0,583,1.1612267
0,584,1.1562644
0,585,1.1513238
0,586,1.1464049
0,587,1.1415077
0,588,1.1366321
0,589,1.1317779
0,590,1.1269451
0,591,1.1221336
0,592,1.1173432
0,593,1.112574
0,594,1.1078258
0,595,1.1030984
0,596,1.0983918
0,597,1.093706
0,598,1.0890408
0,599,1.084396
0,600,1.0797718
0,601,1.0751679
0,602,1.0705843
0,603,1.0660207
0,604,1.0614774
0,605,1.0569539
0,606,1.0524503
0,607,1.0479665
0,608,1.0435022
0,609,1.0390577
0,610,1.0346326
0,611,1.030227
0,612,1.0258408
0,613,1.0214736
0,614,1.0171258
0,615,1.0127971
0,616,1.0084873
0,617,1.0041965
0,618,0.9999245
0,619,0.9956712
0,620,0.9914366
0,621,0.9872206
0,622,0.9830231
0,623,0.978844
0,624,0.9746832
0,625,0.97054076
0,626,0.9664164
0,627,0.9623102
0,628,0.958222
0,629,0.9541517
0,630,0.95009923
0,631,0.9460646
0,632,0.94204766
0,633,0.9380483
0,634,0.93406653
0,635,0.9301022
0,636,0.9261553
0,637,0.9222257
0,638,0.9183134
0,639,0.9144181
0,640,0.9105397
0,641,0.9066782
0,642,0.90283364
0,643,0.8990059
0,644,0.8951949
0,645,0.8914006
0,646,0.8876229
0,647,0.88386166
0,648,0.88011694
0,649,0.8763886
0,650,0.87267655
0,651,0.86898077
0,652,0.86530113
0,653,0.8616376
0,654,0.8579901
0,655,0.85435855
0,656,0.8507429
0,657,0.847143
0,658,0.8435589
0,659,0.83999044
0,660,0.83643764
0,661,0.83290035
0,662,0.8293785
0,663,0.82587206
0,664,0.822381
0,665,0.8189052
0,666,0.8154446
0,667,0.81199914
0,668,0.8085687
0,669,0.80515337
0,670,0.8017529
0,671,0.7983673
0,672,0.7949966
0,673,0.7916403
0,674,0.7882986
0,675,0.78497154
0,676,0.78165895
0,677,0.7783608
0,678,0.77507704
0,679,0.7718076
0,680,0.7685524
0,681,0.7653115
0,682,0.76208466
0,683,0.7588719
0,684,0.7556731
0,685,0.7524883
0,686,0.7493174
0,687,0.7461603
0,688,0.743017
0,689,0.73988736
0,690,0.73677135
0,691,0.733669
0,692,0.7305801
0,693,0.7275047
0,694,0.7244426
0,695,0.72139394
0,696,0.7183585
0,697,0.7153364
0,698,0.71232736
0,699,0.70933145
0,700,0.7063486
0,701,0.70337874
0,702,0.7004218
0,703,0.69747776
0,704,0.6945466
0,705,0.6916281
0,706,0.6887223
0,707,0.6858291
0,708,0.68294847
0,709,0.68008035
0,710,0.67722476
0,711,0.67438155
0,712,0.6715507
0,713,0.6687321
0,714,0.6659258
0,715,0.6631317
0,716,0.6603498
0,717,0.6575799
0,718,0.65482205
0,719,0.6520762
0,720,0.64934224
0,721,0.64662015
0,722,0.64390993
0,723,0.64121145
0,724,0.63852465
0,725,0.63584954
0,726,0.63318604
0,727,0.63053405
0,728,0.6278936
0,729,0.62526464
0,730,0.62264705
0,731,0.6200408
0,732,0.6174458
0,733,0.6148621
0,734,0.6122896
0,735,0.6097282
0,736,0.6071779
0,737,0.6046387
0,738,0.60211045
0,739,0.59959316
0,740,0.59708685
0,741,0.59459144
0,742,0.59210676
0,743,0.58963287
0,744,0.5871697
0,745,0.5847172
0,746,0.58227533
0,747,0.579844
0,748,0.57742316
0,749,0.57501286
0,750,0.57261294
0,751,0.57022345
0,752,0.5678442
0,753,0.56547534
0,754,0.56311667
0,755,0.5607682
0,756,0.5584299
0,757,0.5561017
0,758,0.55378354
0,759,0.5514754
0,760,0.5491772
0,761,0.54688895
0,762,0.54461056
0,763,0.542342
0,764,0.5400833
0,765,0.5378343
0,766,0.53559494
0,767,0.5333653
0,768,0.5311453
0,769,0.5289348
0,770,0.5267339
0,771,0.5245424
0,772,0.5223604
0,773,0.52018785
0,774,0.5180247
0,775,0.51587087
0,776,0.51372635
0,777,0.5115911
0,778,0.509465
0,779,0.50734806
0,780,0.50524026
0,781,0.5031415
0,782,0.50105184
0,783,0.49897116
0,784,0.49689943
0,785,0.49483663
0,786,0.4927827
0,787,0.49073762
0,788,0.48870134
0,789,0.48667383
0,790,0.48465502
0,791,0.48264492
0,792,0.48064345
0,793,0.4786506
0,794,0.47666633
0,795,0.47469056
0,796,0.4727233
0,797,0.4707645
0,798,0.4688141
0,799,0.4668721
0,800,0.46493843
0,801,0.46301308
0,802,0.461096
0,803,0.45918715
0,804,0.45728648
0,805,0.45539397
0,806,0.4535096
0,807,0.45163336
0,808,0.44976515
0,809,0.44790497
0,810,0.44605276
0,811,0.44420853
0,812,0.44237217
0,813,0.44054374
0,814,0.43872312
0,815,0.43691033
0,816,0.4351053
0,817,0.433308
0,818,0.43151844
0,819,0.42973652
0,820,0.42796224
0,821,0.4261956
0,822,0.4244365
0,823,0.42268494
0,824,0.4209409
0,825,0.41920432
0,826,0.4174752
0,827,0.41575345
0,828,0.4140391
0,829,0.4123321
0,830,0.4106324
0,831,0.40893996
0,832,0.4072548
0,833,0.40557683
0,834,0.40390605
0,835,0.4022424
0,836,0.4005859
0,837,0.39893645
0,838,0.39729407
0,839,0.39565873
0,840,0.39403036
0,841,0.39240897
0,842,0.39079452
0,843,0.38918695
0,844,0.38758627
0,845,0.3859924
0,846,0.38440537
0,847,0.38282514
0,848,0.3812516
0,849,0.37968484
0,850,0.37812474
0,851,0.37657133
0,852,0.37502453
0,853,0.3734843
0,854,0.37195072
0,855,0.37042364
0,856,0.3689031
0,857,0.36738902
0,858,0.3658814
0,859,0.36438024
0,860,0.36288548
0,861,0.3613971
0,862,0.35991505
0,863,0.35843933
0,864,0.35696986
0,865,0.3555067
0,866,0.35404977
0,867,0.35259902
0,868,0.35115448
0,869,0.3497161
0,870,0.34828383
0,871,0.34685767
0,872,0.34543756
0,873,0.34402353
0,874,0.34261554
0,875,0.34121358
0,876,0.33981755
0,877,0.33842748
0,878,0.33704334
0,879,0.33566508
0,880,0.33429268
0,881,0.33292612
0,882,0.33156538
0,883,0.33021045
0,884,0.32886127
0,885,0.32751784
0,886,0.3261801
0,887,0.32484806
0,888,0.32352167
0,889,0.32220095
0,890,0.3208858
0,891,0.3195763
0,892,0.31827232
0,893,0.3169739
0,894,0.31568095
0,895,0.31439355
0,896,0.31311157
0,897,0.31183508
0,898,0.31056398
0,899,0.30929828
0,900,0.30803794
0,901,0.30678296
0,902,0.3055333
0,903,0.30428892
0,904,0.30304983
0,905,0.30181602
0,906,0.3005874
0,907,0.299364
0,908,0.29814577
0,909,0.29693273
0,910,0.2957248
0,911,0.294522
0,912,0.29332426
0,913,0.2921316
0,914,0.290944
0,915,0.28976142
0,916,0.28858384
0,917,0.2874112
0,918,0.28624356
0,919,0.28508085
0,920,0.28392303
0,921,0.2827701
0,922,0.28162202
0,923,0.2804788
0,924,0.27934042
0,925,0.2782069
0,926,0.2770782
0,927,0.2759543
0,928,0.27483514
0,929,0.2737207
0,930,0.27261096
0,931,0.27150592
0,932,0.27040553
0,933,0.26930982
0,934,0.2682187
0,935,0.2671322
0,936,0.26605028
0,937,0.26497293
0,938,0.2639001
0,939,0.2628318
0,940,0.261768
0,941,0.26070872
0,942,0.2596539
0,943,0.25860348
0,944,0.2575575
0,945,0.25651595
0,946,0.2554788
0,947,0.25444597
0,948,0.25341752
0,949,0.2523934
0,950,0.25137356
0,951,0.25035805
0,952,0.24934678
0,953,0.24833977
0,954,0.247337
0,955,0.24633844
0,956,0.24534407
0,957,0.24435389
0,958,0.24336787
0,959,0.242386
0,960,0.24140823
0,961,0.24043462
0,962,0.2394651
0,963,0.23849967
0,964,0.23753828
0,965,0.23658094
0,966,0.2356276
0,967,0.23467828
0,968,0.23373295
0,969,0.23279159
0,970,0.23185417
0,971,0.2309207
0,972,0.22999114
0,973,0.22906548
0,974,0.2281437
0,975,0.2272258
0,976,0.22631173
0,977,0.2254015
0,978,0.2244951
0,979,0.2235925
0,980,0.22269368
0,981,0.22179863
0,982,0.22090732
0,983,0.22001976
0,984,0.21913591
0,985,0.21825577
0,986,0.21737932
0,987,0.21650653
0,988,0.2156374
0,989,0.21477191
0,990,0.21391006
0,991,0.2130518
0,992,0.21219714
0,993,0.21134606
0,994,0.21049854
0,995,0.20965457
0,996,0.20881413
0,997,0.20797719
0,998,0.20714375
0,999,0.2063138
0,1000,0.20548731
0,1001,0.20466429
0,1002,0.20384471
0,1003,0.20302854
0,1004,0.20221579
0,1005,0.20140645
0,1006,0.20060048
0,1007,0.19979787
0,1008,0.19899862
0,1009,0.1982027
0,1010,0.1974101
0,1011,0.19662082
0,1012,0.19583483
0,1013,0.19505213
0,1014,0.1942727
0,1015,0.19349651
0,1016,0.19272356
0,1017,0.19195384
0,1018,0.19118732
0,1019,0.19042401
0,1020,0.18966387
0,1021,0.18890691
0,1022,0.1881531
0,1023,0.18740244
0,1024,0.1866549
0,1025,0.18591048
0,1026,0.18516916
0,1027,0.18443093
0,1028,0.18369578
0,1029,0.18296368
0,1030,0.18223464
0,1031,0.18150863
0,1032,0.18078564
0,1033,0.18006568
0,1034,0.17934869
0,1035,0.17863469
0,1036,0.17792366
0,1037,0.17721559
0,1038,0.17651047
0,1039,0.17580828
0,1040,0.17510901
0,1041,0.17441264
0,1042,0.17371917
0,1043,0.17302859
0,1044,0.17234087
0,1045,0.17165601
0,1046,0.17097399
0,1047,0.1702948
0,1048,0.16961844
0,1049,0.1689449
0,1050,0.16827413
0,1051,0.16760616
0,1052,0.16694096
0,1053,0.16627851
0,1054,0.16561882
0,1055,0.16496186
0,1056,0.16430762
0,1057,0.1636561
0,1058,0.16300727
0,1059,0.16236113
0,1060,0.16171768
0,1061,0.16107689
0,1062,0.16043875
0,1063,0.15980326
0,1064,0.15917039
0,1065,0.15854013
0,1066,0.1579125
0,1067,0.15728745
0,1068,0.156665
0,1069,0.15604514
0,1070,0.15542784
0,1071,0.15481311
0,1072,0.15420093
0,1073,0.15359126
0,1074,0.15298413
0,1075,0.1523795
0,1076,0.15177736
0,1077,0.15117772
0,1078,0.15058057
0,1079,0.14998586
0,1080,0.14939363
0,1081,0.14880385
0,1082,0.14821649
0,1083,0.14763156
0,1084,0.14704904
0,1085,0.14646894
0,1086,0.14589122
0,1087,0.14531589
0,1088,0.14474292
0,1089,0.14417233
0,1090,0.14360408
0,1091,0.14303818
0,1092,0.1424746
0,1093,0.14191335
0,1094,0.14135443
0,1095,0.1407978
0,1096,0.14024344
0,1097,0.13969138
0,1098,0.13914159
0,1099,0.13859408
0,1100,0.1380488
0,1101,0.13750575
0,1102,0.13696496
0,1103,0.13642639
0,1104,0.13589002
0,1105,0.1353559
0,1106,0.13482396
0,1107,0.13429423
0,1108,0.13376665
0,1109,0.13324127
0,1110,0.13271803
0,1111,0.13219695
0,1112,0.131678
0,1113,0.13116118
0,1114,0.1306465
0,1115,0.13013393
0,1116,0.12962346
0,1117,0.12911507
0,1118,0.1286088
0,1119,0.12810458
0,1120,0.12760244
0,1121,0.12710238
0,1122,0.12660433
0,1123,0.12610835
0,1124,0.1256144
0,1125,0.12512247
0,1126,0.12463257
0,1127,0.124144666
0,1128,0.12365876
0,1129,0.123174846
0,1130,0.12269292
0,1131,0.12221296
0,1132,0.12173497
0,1133,0.12125894
0,1134,0.12078485
0,1135,0.1203127
0,1136,0.119842485
0,1137,0.11937419
0,1138,0.11890781
0,1139,0.11844334
0,1140,0.11798077
0,1141,0.1175201
0,1142,0.11706132
0,1143,0.11660441
0,1144,0.11614937
0,1145,0.11569619
0,1146,0.11524486
0,1147,0.11479538
0,1148,0.114347726
0,1149,0.113901906
0,1150,0.11345791
0,1151,0.113015726
0,1152,0.112575345
0,1153,0.11213676
0,1154,0.11169997
0,1155,0.11126496
0,1156,0.11083172
0,1157,0.11040025
0,1158,0.10997054
0,1159,0.109542586
0,1160,0.109116375
0,1161,0.1086919
0,1162,0.10826916
0,1163,0.10784814
0,1164,0.107428834
0,1165,0.107011236
0,1166,0.10659534
0,1167,0.10618114
0,1168,0.10576862
0,1169,0.10535779
0,1170,0.104948625
0,1171,0.10454112
0,1172,0.10413529
0,1173,0.103731096
0,1174,0.103328556
0,1175,0.10292765
0,1176,0.10252837
0,1177,0.10213072
0,1178,0.10173468
0,1179,0.101340264
0,1180,0.10094744
0,1181,0.10055622
0,1182,0.10016658
0,1183,0.09977853
0,1184,0.09939206
0,1185,0.09900715
0,1186,0.098623805
0,1187,0.09824202
0,1188,0.09786178
0,1189,0.09748309
0,1190,0.097105935
0,1191,0.09673031
0,1192,0.096356206
0,1193,0.095983624
0,1194,0.09561255
0,1195,0.09524298
0,1196,0.0948749
0,1197,0.09450833
0,1198,0.094143234
0,1199,0.093779616
0,1200,0.09341747
0,1201,0.0930568
0,1202,0.09269759
0,1203,0.09233983
0,1204,0.09198352
0,1205,0.09162865
0,1206,0.091275215
0,1207,0.09092321
0,1208,0.09057263
0,1209,0.09022347
0,1210,0.08987572
0,1211,0.08952938
0,1212,0.08918443
0,1213,0.088840894
0,1214,0.088498734
0,1215,0.08815797
0,1216,0.08781857
0,1217,0.087480545
0,1218,0.08714388
0,1219,0.086808585
0,1220,0.08647464
0,1221,0.08614205
0,1222,0.08581079
0,1223,0.085480876
0,1224,0.08515229
0,1225,0.08482503
0,1226,0.08449909
0,1227,0.08417446
0,1228,0.08385114
0,1229,0.08352914
0,1230,0.08320842
0,1231,0.082889
0,1232,0.08257086
0,1233,0.08225401
0,1234,0.08193843
0,1235,0.08162412
0,1236,0.081311084
0,1237,0.0809993
0,1238,0.080688775
0,1239,0.08037949
0,1240,0.080071464
0,1241,0.079764664
0,1242,0.07945911
0,1243,0.079154775
0,1244,0.07885166
0,1245,0.07854977
0,1246,0.07824909
0,1247,0.07794962
0,1248,0.07765135
0,1249,0.0773543
0,1250,0.07705843
0,1251,0.07676375
0,1252,0.076470256
0,1253,0.07617793
0,1254,0.07588679
0,1255,0.07559682
0,1256,0.07530801
0,1257,0.07502036
0,1258,0.07473385
0,1259,0.07444851
0,1260,0.0741643
0,1261,0.07388124
0,1262,0.07359931
0,1263,0.073318504
0,1264,0.07303883
0,1265,0.07276028
0,1266,0.07248284
0,1267,0.072206505
0,1268,0.07193129
0,1269,0.071657166
0,1270,0.07138414
0,1271,0.07111221
0,1272,0.070841365
0,1273,0.07057161
0,1274,0.070302926
0,1275,0.070035316
0,1276,0.06976878
0,1277,0.06950331
0,1278,0.06923889
0,1279,0.06897554
0,1280,0.06871324
0,1281,0.06845198
0,1282,0.06819177
0,1283,0.06793259
0,1284,0.06767445
0,1285,0.06741735
0,1286,0.06716128
0,1287,0.06690622
0,1288,0.066652186
0,1289,0.066399164
0,1290,0.06614715
0,1291,0.06589614
0,1292,0.065646134
0,1293,0.06539713
0,1294,0.065149106
0,1295,0.06490208
0,1296,0.064656034
0,1297,0.06441097
0,1298,0.06416688
0,1299,0.06392376
0,1300,0.06368162
0,1301,0.063440435
0,1302,0.063200206
0,1303,0.06296094
0,1304,0.06272262
0,1305,0.062485255
0,1306,0.06224883
0,1307,0.062013343
0,1308,0.061778795
0,1309,0.061545182
0,1310,0.061312493
0,1311,0.061080728
0,1312,0.060849886
0,1313,0.06061996
0,1314,0.06039095
0,1315,0.060162842
0,1316,0.059935644
0,1317,0.059709348
0,1318,0.05948395
0,1319,0.059259444
0,1320,0.059035834
0,1321,0.05881311
0,1322,0.05859127
0,1323,0.05837031
0,1324,0.058150228
0,1325,0.057931017
0,1326,0.057712678
0,1327,0.0574952
0,1328,0.057278585
0,1329,0.05706283
0,1330,0.056847926
0,1331,0.05663388
0,1332,0.056420673
0,1333,0.056208316
0,1334,0.055996798
0,1335,0.055786114
0,1336,0.05557627
0,1337,0.05536725
0,1338,0.05515906
0,1339,0.05495169
0,1340,0.054745145
0,1341,0.054539412
0,1342,0.054334495
0,1343,0.054130387
0,1344,0.053927086
0,1345,0.053724587
0,1346,0.05352289
0,1347,0.053321984
0,1348,0.053121876
0,1349,0.052922554
0,1350,0.052724022
0,1351,0.052526273
0,1352,0.052329306
0,1353,0.05213311
0,1354,0.051937692
0,1355,0.05174304
0,1356,0.051549163
0,1357,0.05135605
0,1358,0.051163696
0,1359,0.0509721
0,1360,0.05078126
0,1361,0.050591175
0,1362,0.050401837
0,1363,0.05021324
0,1364,0.050025392
0,1365,0.04983828
0,1366,0.049651906
0,1367,0.049466264
0,1368,0.04928135
0,1369,0.04909717
0,1370,0.04891371
0,1371,0.048730973
0,1372,0.048548955
0,1373,0.04836765
0,1374,0.04818706
0,1375,0.04800718
0,1376,0.047828004
0,1377,0.047649533
